ds,timestamp,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW,BIOMASS,INTEM,y
2020-11-27 17:00:00,2020-11-27 17:00:00,23322,0,2146,5753,954,2098,1079,483,323,2004,12,1038,0,3039,1020,43271
2020-11-27 17:30:00,2020-11-27 17:30:00,23265,0,2123,5760,1042,2014,1079,484,422,2004,0,1058,0,3032,1020,43303
2020-11-27 18:00:00,2020-11-27 18:00:00,23375,0,1879,5754,1136,1472,1034,484,300,2004,0,1058,0,3043,1020,42559
2020-11-27 18:30:00,2020-11-27 18:30:00,22948,0,1920,5760,1303,946,1025,469,260,2004,0,1056,0,3042,1020,41753
2020-11-27 19:00:00,2020-11-27 19:00:00,22331,0,1918,5764,1352,660,1016,136,294,2004,44,874,0,3039,1020,40452
2020-11-27 19:30:00,2020-11-27 19:30:00,21701,0,1844,5772,1481,248,770,80,211,2004,88,872,0,3034,1020,39125
2020-11-27 20:00:00,2020-11-27 20:00:00,21188,0,1243,5769,1651,108,703,0,141,2004,0,908,0,3040,1020,37775
2020-11-27 20:30:00,2020-11-27 20:30:00,20361,0,782,5765,1728,8,696,1,128,2004,0,910,0,3000,1020,36403
2020-11-27 21:00:00,2020-11-27 21:00:00,19105,0,521,5768,1919,12,670,0,127,2004,0,894,0,2724,1000,34744
2020-11-27 21:30:00,2020-11-27 21:30:00,17735,0,520,5763,2171,0,654,0,127,1840,0,894,0,2392,1000,33096
2020-11-27 22:00:00,2020-11-27 22:00:00,17506,0,521,5758,2039,20,655,0,128,174,68,996,54,2390,1000,31309
2020-11-27 22:30:00,2020-11-27 22:30:00,16223,0,518,5742,2001,0,666,1,128,168,30,998,8,2388,1000,29871
2020-11-27 23:00:00,2020-11-27 23:00:00,13115,0,319,5592,2127,0,648,1,129,1834,90,1000,68,2386,1000,28309
2020-11-27 23:30:00,2020-11-27 23:30:00,11870,0,0,5570,2353,0,643,1,129,2004,248,1000,34,2386,1000,27238
2020-11-28 00:00:00,2020-11-28 00:00:00,11240,0,0,5567,2634,0,631,1,129,2004,380,1002,2,2387,1000,26977
2020-11-28 00:30:00,2020-11-28 00:30:00,11006,0,0,5566,2810,0,629,1,132,2004,402,1000,86,2390,1000,27026
2020-11-28 01:00:00,2020-11-28 01:00:00,11108,0,0,5565,2815,0,584,1,134,2004,402,1000,92,2385,1000,27090
2020-11-28 01:30:00,2020-11-28 01:30:00,10464,0,0,5575,2712,0,582,1,133,2004,366,1000,0,2379,1000,26216
2020-11-28 02:00:00,2020-11-28 02:00:00,10512,0,0,5689,2403,0,626,62,157,1906,390,950,0,2393,952,26040
2020-11-28 02:30:00,2020-11-28 02:30:00,10534,0,0,5753,2415,0,663,99,174,1904,344,952,0,2389,952,26179
2020-11-28 03:00:00,2020-11-28 03:00:00,10170,0,0,5756,2466,0,582,39,162,1906,218,950,0,2396,898,25543
2020-11-28 03:30:00,2020-11-28 03:30:00,9931,0,0,5758,2379,0,562,2,131,1906,188,934,0,2394,898,25083
2020-11-28 04:00:00,2020-11-28 04:00:00,10212,0,0,5762,2317,0,543,1,130,1906,334,326,0,2394,898,24823
2020-11-28 04:30:00,2020-11-28 04:30:00,10166,0,0,5764,2220,0,543,1,130,1906,332,302,30,2393,898,24685
2020-11-28 05:00:00,2020-11-28 05:00:00,10387,0,0,5761,2147,0,543,1,133,1804,398,200,170,2390,848,24782
2020-11-28 05:30:00,2020-11-28 05:30:00,10852,0,0,5767,2104,0,547,1,135,1800,402,200,232,2396,848,25284
2020-11-28 06:00:00,2020-11-28 06:00:00,11655,0,0,5765,2202,0,651,49,138,1506,402,450,270,2389,902,26379
2020-11-28 06:30:00,2020-11-28 06:30:00,12541,0,0,5764,2295,0,693,99,151,1424,402,422,222,2389,890,27292
2020-11-28 07:00:00,2020-11-28 07:00:00,14738,0,0,5768,2568,0,684,3,131,628,402,0,262,2386,386,27956
2020-11-28 07:30:00,2020-11-28 07:30:00,15319,0,0,5765,2682,0,638,0,132,634,402,0,322,2392,376,28662
2020-11-28 08:00:00,2020-11-28 08:00:00,15960,0,0,5770,2698,0,669,0,127,1508,396,340,182,2390,320,30360
2020-11-28 08:30:00,2020-11-28 08:30:00,17345,0,0,5766,2741,12,667,1,135,1608,286,364,76,2393,338,31732
2020-11-28 09:00:00,2020-11-28 09:00:00,18137,0,0,5766,2703,10,664,0,135,1996,136,198,0,2385,980,33110
2020-11-28 09:30:00,2020-11-28 09:30:00,18740,0,0,5760,2682,38,700,0,143,2004,34,218,54,2372,1000,33745
2020-11-28 10:00:00,2020-11-28 10:00:00,18838,0,0,5764,2756,10,713,0,147,2004,0,970,10,2357,1000,34569
2020-11-28 10:30:00,2020-11-28 10:30:00,19222,0,0,5739,2687,0,709,0,136,2004,0,1010,0,2331,1000,34838
2020-11-28 11:00:00,2020-11-28 11:00:00,19415,0,0,5591,2487,22,696,7,133,2004,28,1056,0,2368,1000,34807
2020-11-28 11:30:00,2020-11-28 11:30:00,19472,0,0,5566,2303,6,666,98,161,2004,38,1058,0,2581,1000,34953
2020-11-28 12:00:00,2020-11-28 12:00:00,19438,0,0,5571,2260,126,649,98,158,2004,152,1058,0,2848,1000,35362
2020-11-28 12:30:00,2020-11-28 12:30:00,19613,0,0,5578,2247,0,652,97,157,2004,124,1058,0,3015,1000,35545
2020-11-28 13:00:00,2020-11-28 13:00:00,19460,0,0,5572,2239,0,665,0,141,2004,136,1056,0,3038,1000,35311
2020-11-28 13:30:00,2020-11-28 13:30:00,19407,0,0,5692,2202,0,663,0,131,2004,92,1058,0,3025,1000,35274
2020-11-28 14:00:00,2020-11-28 14:00:00,19085,0,0,5948,2295,0,613,0,149,2004,0,1000,0,3025,1000,35119
2020-11-28 14:30:00,2020-11-28 14:30:00,19140,0,2,5989,2318,0,617,1,156,2004,0,1000,14,3036,1000,35277
2020-11-28 15:00:00,2020-11-28 15:00:00,19406,0,171,5989,2407,0,646,1,182,2004,0,1000,0,3015,1000,35821
2020-11-28 15:30:00,2020-11-28 15:30:00,19603,0,318,5988,2485,198,659,1,184,2004,0,1000,0,3034,1000,36474
2020-11-28 16:00:00,2020-11-28 16:00:00,20346,0,511,6002,2504,600,825,49,210,2004,0,1000,0,3028,1020,38099
2020-11-28 16:30:00,2020-11-28 16:30:00,20651,0,691,6006,2453,790,988,50,402,2004,0,1000,0,3020,1020,39075
2020-11-28 17:00:00,2020-11-28 17:00:00,21141,0,790,6008,2487,1250,993,98,396,2004,0,1058,0,3036,1020,40281
2020-11-28 17:30:00,2020-11-28 17:30:00,21219,0,931,6014,2410,1160,987,98,406,2004,0,1058,0,3035,1020,40342
2020-11-28 18:00:00,2020-11-28 18:00:00,21180,0,869,6021,2378,1042,859,98,395,2004,0,1058,0,2986,1020,39910
2020-11-28 18:30:00,2020-11-28 18:30:00,21005,0,850,6015,2336,726,825,98,299,2004,0,1058,0,2712,1020,38948
2020-11-28 19:00:00,2020-11-28 19:00:00,20889,0,797,6018,2290,220,829,5,193,2004,0,1058,0,2388,1010,37701
2020-11-28 19:30:00,2020-11-28 19:30:00,20362,0,768,6015,2080,100,825,1,161,2004,0,1058,0,2390,1006,36770
2020-11-28 20:00:00,2020-11-28 20:00:00,19434,0,766,6015,1958,18,801,1,134,2004,0,1058,0,2393,714,35296
2020-11-28 20:30:00,2020-11-28 20:30:00,18526,0,729,6020,1913,0,760,1,127,2004,0,1058,0,2386,710,34234
2020-11-28 21:00:00,2020-11-28 21:00:00,17442,0,597,6009,1858,26,596,1,127,2004,0,1058,0,2388,704,32810
2020-11-28 21:30:00,2020-11-28 21:30:00,16274,0,618,6017,1838,76,594,35,166,2004,0,1058,0,2389,704,31773
2020-11-28 22:00:00,2020-11-28 22:00:00,15295,0,587,5920,1686,0,586,29,158,1926,0,1002,0,2391,736,30316
2020-11-28 22:30:00,2020-11-28 22:30:00,14652,0,327,5829,1574,0,582,1,125,1926,0,1000,0,2386,740,29142
2020-11-28 23:00:00,2020-11-28 23:00:00,13099,0,0,5820,1543,76,585,20,139,2004,0,956,0,2391,972,27605
2020-11-28 23:30:00,2020-11-28 23:30:00,12044,0,0,5825,1476,0,629,91,215,2004,0,954,0,2387,972,26597
2020-11-29 00:00:00,2020-11-29 00:00:00,11893,0,0,5824,1371,36,610,117,214,2004,0,956,0,2391,870,26286
2020-11-29 00:30:00,2020-11-29 00:30:00,11934,0,0,5865,1291,272,600,190,214,2004,0,956,0,2390,870,26586
2020-11-29 01:00:00,2020-11-29 01:00:00,11603,0,0,5990,1179,236,561,190,231,1964,0,938,0,2383,974,26249
2020-11-29 01:30:00,2020-11-29 01:30:00,11171,0,0,6003,1143,32,503,190,230,1964,0,938,0,2381,974,25529
2020-11-29 02:00:00,2020-11-29 02:00:00,10967,0,0,6051,1118,0,503,98,194,1906,0,908,0,2384,952,25081
2020-11-29 02:30:00,2020-11-29 02:30:00,11251,0,0,6053,1002,0,531,1,158,1906,0,908,0,2391,952,25153
2020-11-29 03:00:00,2020-11-29 03:00:00,11240,0,0,6059,935,0,535,2,141,1906,0,908,0,2391,952,25069
2020-11-29 03:30:00,2020-11-29 03:30:00,11202,0,0,6088,941,0,515,1,137,1906,0,908,0,2388,952,25038
2020-11-29 04:00:00,2020-11-29 04:00:00,10876,0,0,6081,965,0,519,2,137,1906,0,908,0,2387,952,24733
2020-11-29 04:30:00,2020-11-29 04:30:00,10798,0,0,6089,958,0,520,2,137,1906,0,908,0,2389,952,24659
2020-11-29 05:00:00,2020-11-29 05:00:00,10932,0,0,6092,976,0,520,2,137,1906,0,948,0,2390,952,24855
2020-11-29 05:30:00,2020-11-29 05:30:00,11117,0,0,6091,948,0,535,2,137,1906,0,950,0,2390,952,25028
2020-11-29 06:00:00,2020-11-29 06:00:00,11476,0,0,6089,877,0,535,2,137,1964,0,980,0,2389,980,25429
2020-11-29 06:30:00,2020-11-29 06:30:00,12128,0,75,6093,856,0,543,2,138,1964,0,980,0,2388,980,26147
2020-11-29 07:00:00,2020-11-29 07:00:00,12556,0,112,6088,853,0,605,1,138,2004,0,850,0,2602,900,26709
2020-11-29 07:30:00,2020-11-29 07:30:00,12724,0,276,6083,814,0,609,1,138,2004,0,850,0,2884,900,27283
2020-11-29 08:00:00,2020-11-29 08:00:00,13598,0,530,6016,738,0,631,1,138,2004,0,958,0,2942,1000,28556
2020-11-29 08:30:00,2020-11-29 08:30:00,15323,0,566,5900,606,0,638,1,138,2004,0,958,0,2911,1000,30045
2020-11-29 09:00:00,2020-11-29 09:00:00,16707,0,581,5896,581,0,819,1,143,2004,0,1000,0,2996,1000,31728
2020-11-29 09:30:00,2020-11-29 09:30:00,17816,0,581,5893,589,0,819,43,134,2004,0,1000,0,2993,1000,32872
2020-11-29 10:00:00,2020-11-29 10:00:00,18708,0,581,5893,654,92,819,99,175,2004,0,1056,0,2993,1000,34074
2020-11-29 10:30:00,2020-11-29 10:30:00,19406,0,581,5896,732,0,814,96,185,2004,0,1056,0,2994,1000,34764
2020-11-29 11:00:00,2020-11-29 11:00:00,20051,0,581,5969,759,0,750,34,160,2004,0,1058,0,2996,1000,35362
2020-11-29 11:30:00,2020-11-29 11:30:00,20210,0,581,6076,878,176,731,99,245,2004,0,1058,0,2990,1000,36048
2020-11-29 12:00:00,2020-11-29 12:00:00,20724,0,581,6087,1005,4,703,98,307,2004,0,1060,0,2995,1000,36568
2020-11-29 12:30:00,2020-11-29 12:30:00,20918,0,581,6093,1022,0,705,99,308,2004,0,1058,0,2995,1000,36783
2020-11-29 13:00:00,2020-11-29 13:00:00,20989,0,614,6092,990,178,718,98,309,2004,0,1058,0,3014,1000,37064
2020-11-29 13:30:00,2020-11-29 13:30:00,21037,0,687,6102,1133,0,717,98,286,2004,0,1058,0,3002,1000,37124
2020-11-29 14:00:00,2020-11-29 14:00:00,20690,0,914,6097,1316,0,717,98,242,2004,0,1058,0,3002,1000,37138
2020-11-29 14:30:00,2020-11-29 14:30:00,20813,0,1266,6091,1441,84,719,11,209,2004,0,1058,0,3011,1000,37707
2020-11-29 15:00:00,2020-11-29 15:00:00,20675,0,1716,6101,1595,532,735,5,190,2004,0,1000,0,3010,1000,38563
2020-11-29 15:30:00,2020-11-29 15:30:00,21046,0,2059,6113,1603,700,708,5,153,2004,0,1000,0,3013,1000,39404
2020-11-29 16:00:00,2020-11-29 16:00:00,21657,0,2241,6117,1684,1228,747,101,249,2004,0,1000,0,2995,1020,41043
2020-11-29 16:30:00,2020-11-29 16:30:00,21898,0,2491,6121,1692,1802,846,152,394,2004,0,1000,0,3009,1020,42429
2020-11-29 17:00:00,2020-11-29 17:00:00,22055,0,2444,6119,1796,2108,955,241,400,2004,0,1058,0,3005,1020,43205
2020-11-29 17:30:00,2020-11-29 17:30:00,21774,0,2366,6144,1996,1884,883,240,404,2004,0,1058,0,3007,1018,42778
2020-11-29 18:00:00,2020-11-29 18:00:00,21725,0,2386,6143,2039,1284,760,240,394,2006,0,1058,0,3007,812,41854
2020-11-29 18:30:00,2020-11-29 18:30:00,21420,0,2365,6111,2179,650,772,153,229,2006,0,1058,0,3010,812,40765
2020-11-29 19:00:00,2020-11-29 19:00:00,21052,0,2317,5979,2221,0,715,102,187,2004,0,936,0,3020,1008,39541
2020-11-29 19:30:00,2020-11-29 19:30:00,19720,0,1991,5975,2286,0,712,25,131,2004,0,936,0,3028,1010,37818
2020-11-29 20:00:00,2020-11-29 20:00:00,19330,0,1369,5975,2434,0,626,5,128,2004,0,826,0,3033,920,36650
2020-11-29 20:30:00,2020-11-29 20:30:00,18323,0,953,5969,2588,0,584,3,132,2004,0,824,0,3034,918,35332
2020-11-29 21:00:00,2020-11-29 21:00:00,17338,0,476,5976,2822,38,485,3,131,1952,0,618,0,3029,706,33574
2020-11-29 21:30:00,2020-11-29 21:30:00,15588,0,487,5969,3091,0,468,2,127,1952,0,608,0,3032,708,32032
2020-11-29 22:00:00,2020-11-29 22:00:00,13772,0,499,5980,3236,0,462,1,135,1942,0,154,0,3031,996,30208
2020-11-29 22:30:00,2020-11-29 22:30:00,12199,0,329,5969,3452,0,460,0,129,1942,0,156,0,3035,1000,28671
2020-11-29 23:00:00,2020-11-29 23:00:00,9836,0,0,5968,3714,0,456,0,131,1906,0,902,0,3027,952,26892
2020-11-29 23:30:00,2020-11-29 23:30:00,8670,0,0,5987,4011,0,457,0,127,1906,0,948,0,3002,952,26060
2020-11-30 00:00:00,2020-11-30 00:00:00,8049,0,0,6107,4278,0,459,0,130,1906,0,950,0,2989,876,25744
2020-11-30 00:30:00,2020-11-30 00:30:00,7880,0,0,6164,4681,0,462,0,129,1906,20,950,0,2974,876,26042
2020-11-30 01:00:00,2020-11-30 01:00:00,8025,0,0,6180,4797,0,433,0,128,1906,74,870,0,2970,876,26259
2020-11-30 01:30:00,2020-11-30 01:30:00,7662,0,0,6184,4629,0,429,0,128,1904,120,752,0,2984,876,25668
2020-11-30 02:00:00,2020-11-30 02:00:00,8233,0,0,6188,4870,0,439,0,128,1708,120,0,0,2987,692,25365
2020-11-30 02:30:00,2020-11-30 02:30:00,7664,0,0,6191,5101,0,444,0,127,1680,180,0,0,2985,656,25028
2020-11-30 03:00:00,2020-11-30 03:00:00,8808,0,0,6182,4869,0,446,0,129,934,326,0,72,2989,0,24755
2020-11-30 03:30:00,2020-11-30 03:30:00,8542,0,0,6177,4550,0,445,0,144,756,344,0,226,2991,0,24175
2020-11-30 04:00:00,2020-11-30 04:00:00,9706,0,0,6184,4621,0,442,90,246,0,398,0,376,2986,0,25049
2020-11-30 04:30:00,2020-11-30 04:30:00,9814,0,0,6179,4566,0,443,99,225,0,402,0,448,2993,0,25169
2020-11-30 05:00:00,2020-11-30 05:00:00,10519,0,131,6176,4719,0,443,99,160,0,402,0,504,2994,0,26147
2020-11-30 05:30:00,2020-11-30 05:30:00,10966,0,254,6175,5007,0,445,100,151,0,402,0,504,2989,0,26993
2020-11-30 06:00:00,2020-11-30 06:00:00,12479,0,402,6173,5446,0,551,60,148,0,402,0,504,2988,0,29153
2020-11-30 06:30:00,2020-11-30 06:30:00,14147,0,601,6179,6167,0,479,52,131,0,386,0,504,2988,0,31634
2020-11-30 07:00:00,2020-11-30 07:00:00,16354,0,735,6173,6484,0,496,5,129,0,330,0,504,2991,0,34201
2020-11-30 07:30:00,2020-11-30 07:30:00,17476,0,1002,6168,6791,28,535,3,132,0,330,0,504,2991,0,35960
2020-11-30 08:00:00,2020-11-30 08:00:00,17864,0,1114,6088,7168,18,569,3,127,0,330,238,504,2970,0,36993
2020-11-30 08:30:00,2020-11-30 08:30:00,18189,0,1028,5985,7617,0,584,3,124,0,330,250,458,2971,0,37539
2020-11-30 09:00:00,2020-11-30 09:00:00,17868,0,1044,5979,8350,60,622,2,127,0,330,300,316,2947,42,37987
2020-11-30 09:30:00,2020-11-30 09:30:00,17909,0,974,5984,8753,20,622,2,125,0,330,302,264,2948,50,38283
2020-11-30 10:00:00,2020-11-30 10:00:00,17927,0,985,5981,9023,20,618,2,125,0,330,344,118,2967,0,38440
2020-11-30 10:30:00,2020-11-30 10:30:00,17957,0,1076,5984,9123,84,611,2,122,0,258,346,76,2977,0,38616
2020-11-30 11:00:00,2020-11-30 11:00:00,17988,0,1073,6029,9302,0,594,2,127,0,182,242,200,2972,0,38711
2020-11-30 11:30:00,2020-11-30 11:30:00,17770,0,1074,6148,9480,40,600,2,150,0,182,242,350,2968,0,39006
2020-11-30 12:00:00,2020-11-30 12:00:00,18150,0,1056,6172,9531,48,558,2,132,0,182,372,386,2963,54,39606
2020-11-30 12:30:00,2020-11-30 12:30:00,18185,0,967,6199,9827,0,557,3,131,0,182,374,340,2961,56,39782
2020-11-30 13:00:00,2020-11-30 13:00:00,17344,0,933,6206,10064,0,551,2,132,0,182,274,432,2961,198,39279
2020-11-30 13:30:00,2020-11-30 13:30:00,17021,0,975,6208,10103,12,542,3,131,0,182,274,308,2965,198,38922
2020-11-30 14:00:00,2020-11-30 14:00:00,16980,0,1030,6209,9997,6,541,2,131,0,182,320,218,2984,100,38700
2020-11-30 14:30:00,2020-11-30 14:30:00,16860,0,939,6202,10139,0,551,3,135,0,180,326,114,2979,100,38528
2020-11-30 15:00:00,2020-11-30 15:00:00,16742,0,807,6208,10230,0,586,3,131,0,92,660,4,2967,230,38660
2020-11-30 15:30:00,2020-11-30 15:30:00,17186,0,749,6209,10468,438,633,10,136,0,14,668,0,2961,236,39708
2020-11-30 16:00:00,2020-11-30 16:00:00,16673,0,738,6244,10690,218,655,48,199,1228,0,784,0,2953,632,41062
2020-11-30 16:30:00,2020-11-30 16:30:00,16702,0,746,6267,11009,772,680,50,249,1078,0,632,0,2954,502,41641
2020-11-30 17:00:00,2020-11-30 17:00:00,16070,0,801,6270,11307,924,848,98,271,1534,0,1052,0,2953,1012,43140
2020-11-30 17:30:00,2020-11-30 17:30:00,15805,0,800,6269,11337,1118,1086,97,256,1492,0,1058,0,2955,1020,43293
2020-11-30 18:00:00,2020-11-30 18:00:00,16607,0,810,6268,10940,794,1052,50,225,550,0,1058,0,2951,1020,42325
2020-11-30 18:30:00,2020-11-30 18:30:00,15990,0,767,6295,10625,612,1044,40,215,532,0,1058,0,2959,1020,41157
2020-11-30 19:00:00,2020-11-30 19:00:00,14823,0,459,6303,10474,36,1040,2,156,1402,0,1058,0,2962,1020,39735
2020-11-30 19:30:00,2020-11-30 19:30:00,14058,0,261,6235,10124,2,899,1,139,1444,0,1058,0,2962,1020,38203
2020-11-30 20:00:00,2020-11-30 20:00:00,13145,0,1,6144,10120,64,718,0,134,1748,0,1058,0,2964,1020,37116
2020-11-30 20:30:00,2020-11-30 20:30:00,12212,0,0,6143,9804,0,670,0,132,1742,0,1058,0,2968,1020,35749
2020-11-30 21:00:00,2020-11-30 21:00:00,11645,0,0,6150,9318,132,635,0,130,1222,0,1056,0,2968,1000,34256
2020-11-30 21:30:00,2020-11-30 21:30:00,10169,0,0,6152,9089,0,631,0,129,1102,0,1058,0,2980,1000,32310
2020-11-30 22:00:00,2020-11-30 22:00:00,10142,0,0,6149,8767,40,622,0,132,0,0,952,0,2982,952,30738
2020-11-30 22:30:00,2020-11-30 22:30:00,8967,0,0,6210,8437,68,634,0,130,0,0,950,0,2983,950,29329
2020-11-30 23:00:00,2020-11-30 23:00:00,6891,0,0,6219,8085,0,632,0,131,1028,0,806,0,2979,804,27575
2020-11-30 23:30:00,2020-11-30 23:30:00,6122,0,0,6218,7789,0,615,0,131,1136,0,804,0,2978,804,26597
2020-12-01 00:00:00,2020-12-01 00:00:00,6131,0,0,6214,7520,0,594,0,133,1596,0,806,0,2989,804,26787
2020-12-01 00:30:00,2020-12-01 00:30:00,6606,0,0,6221,7155,0,582,0,136,1606,0,804,0,2996,804,26910
2020-12-01 01:00:00,2020-12-01 01:00:00,6272,0,0,6302,7098,0,541,0,132,1606,0,806,0,2996,804,26557
2020-12-01 01:30:00,2020-12-01 01:30:00,5831,0,0,6332,7117,0,543,0,131,1606,0,806,0,2999,804,26169
2020-12-01 02:00:00,2020-12-01 02:00:00,5772,0,0,6334,6959,0,525,0,131,1606,0,804,0,3002,804,25937
2020-12-01 02:30:00,2020-12-01 02:30:00,5713,0,0,6324,6731,0,526,0,136,1608,0,804,0,3010,804,25656
2020-12-01 03:00:00,2020-12-01 03:00:00,5724,0,0,6324,6577,0,511,0,134,1608,0,802,0,3007,804,25491
2020-12-01 03:30:00,2020-12-01 03:30:00,5851,0,0,6329,6437,0,507,0,131,1608,0,804,0,3002,804,25473
2020-12-01 04:00:00,2020-12-01 04:00:00,5848,0,0,6325,6301,0,524,0,132,1600,0,794,0,2987,804,25315
2020-12-01 04:30:00,2020-12-01 04:30:00,6043,0,0,6324,6187,0,525,0,133,1600,0,792,0,2975,804,25383
2020-12-01 05:00:00,2020-12-01 05:00:00,6000,0,190,6329,6129,0,522,1,129,1550,0,622,0,2981,776,25229
2020-12-01 05:30:00,2020-12-01 05:30:00,7156,0,402,6333,6076,0,537,13,132,1280,30,562,0,2980,774,26275
2020-12-01 06:00:00,2020-12-01 06:00:00,11449,0,707,6330,6087,394,681,68,147,0,126,0,72,2977,630,29668
2020-12-01 06:30:00,2020-12-01 06:30:00,14933,0,1085,6338,6067,0,666,2,131,0,34,0,78,2973,630,32937
2020-12-01 07:00:00,2020-12-01 07:00:00,19201,0,998,6343,6058,252,693,33,155,0,0,0,0,2961,802,37496
2020-12-01 07:30:00,2020-12-01 07:30:00,20452,0,1010,6349,6069,642,789,99,279,0,0,0,0,2970,802,39461
2020-12-01 08:00:00,2020-12-01 08:00:00,20911,0,996,6343,6042,538,740,98,313,0,0,0,0,2982,618,39581
2020-12-01 08:30:00,2020-12-01 08:30:00,21369,0,1001,6348,6000,352,692,98,339,0,0,0,0,2977,616,39792
2020-12-01 09:00:00,2020-12-01 09:00:00,21563,0,1156,6348,5982,278,636,98,286,0,0,0,0,2989,534,39870
2020-12-01 09:30:00,2020-12-01 09:30:00,21710,0,1223,6354,5944,0,636,98,311,0,0,0,0,2948,522,39746
2020-12-01 10:00:00,2020-12-01 10:00:00,21828,0,1253,6363,5970,0,619,138,322,0,0,0,0,2987,14,39494
2020-12-01 10:30:00,2020-12-01 10:30:00,21414,0,1233,6372,6009,0,598,189,312,0,0,0,0,2986,0,39113
2020-12-01 11:00:00,2020-12-01 11:00:00,21698,0,1299,6381,6039,0,582,189,304,0,0,0,0,2986,0,39478
2020-12-01 11:30:00,2020-12-01 11:30:00,21522,0,1307,6380,6046,70,555,189,285,0,0,0,0,2985,4,39343
2020-12-01 12:00:00,2020-12-01 12:00:00,21779,0,1312,6383,6043,32,530,102,203,0,0,142,0,2968,276,39770
2020-12-01 12:30:00,2020-12-01 12:30:00,22079,0,1304,6395,6250,0,549,98,160,0,0,146,0,2943,276,40200
2020-12-01 13:00:00,2020-12-01 13:00:00,21816,0,1167,6392,6320,0,555,60,206,0,0,102,0,2965,4,39587
2020-12-01 13:30:00,2020-12-01 13:30:00,21866,0,1197,6374,6431,0,571,0,162,0,0,100,0,2964,0,39665
2020-12-01 14:00:00,2020-12-01 14:00:00,22203,0,1225,6358,6291,90,542,2,137,0,0,0,0,2965,50,39863
2020-12-01 14:30:00,2020-12-01 14:30:00,22516,0,1203,6367,6180,176,547,2,136,0,0,0,0,2979,50,40156
2020-12-01 15:00:00,2020-12-01 15:00:00,22498,0,1089,6372,5979,294,597,44,164,542,0,0,0,2996,0,40575
2020-12-01 15:30:00,2020-12-01 15:30:00,22856,0,1059,6376,5973,1032,646,64,203,622,0,0,0,2999,14,41844
2020-12-01 16:00:00,2020-12-01 16:00:00,23023,0,1050,6374,5970,1048,841,145,315,1404,0,194,0,2997,550,43911
2020-12-01 16:30:00,2020-12-01 16:30:00,23283,0,882,6369,5992,1444,957,188,428,1436,0,216,0,2984,564,44743
2020-12-01 17:00:00,2020-12-01 17:00:00,23156,0,810,6372,5963,1296,1039,187,425,1706,0,844,0,2992,784,45574
2020-12-01 17:30:00,2020-12-01 17:30:00,22777,0,1028,6374,5965,1250,1085,183,427,1710,0,870,0,2989,788,45446
2020-12-01 18:00:00,2020-12-01 18:00:00,22400,0,983,6368,6005,1328,1053,116,363,1710,0,924,0,2999,928,45177
2020-12-01 18:30:00,2020-12-01 18:30:00,22430,0,804,6371,5926,1280,1045,155,291,1710,0,920,0,3000,928,44860
2020-12-01 19:00:00,2020-12-01 19:00:00,22164,0,801,6380,5649,786,1045,55,214,1852,0,548,0,2996,1018,43508
2020-12-01 19:30:00,2020-12-01 19:30:00,21509,0,773,6384,5483,120,1039,29,192,1850,0,542,0,2993,1020,41934
2020-12-01 20:00:00,2020-12-01 20:00:00,20640,0,532,6382,5230,140,737,4,165,1570,0,836,0,2998,1020,40254
2020-12-01 20:30:00,2020-12-01 20:30:00,19482,0,471,6382,5008,4,680,3,133,1576,0,842,0,2997,1020,38598
2020-12-01 21:00:00,2020-12-01 21:00:00,17709,0,121,6333,4485,148,609,15,171,1996,90,1054,0,2998,952,36681
2020-12-01 21:30:00,2020-12-01 21:30:00,16503,0,0,6306,3804,156,582,45,293,2004,226,1056,0,3002,952,34929
2020-12-01 22:00:00,2020-12-01 22:00:00,15123,0,0,6300,3768,60,520,0,151,2004,202,896,0,3002,920,32946
2020-12-01 22:30:00,2020-12-01 22:30:00,13341,0,0,6301,4029,68,534,1,131,2004,58,888,0,3001,920,31276
2020-12-01 23:00:00,2020-12-01 23:00:00,11931,0,0,6301,4075,0,536,0,130,1904,20,446,0,2985,950,29278
2020-12-01 23:30:00,2020-12-01 23:30:00,11075,0,0,6306,4118,0,511,4,129,1904,134,440,0,2985,950,28556
2020-12-02 00:00:00,2020-12-02 00:00:00,11032,0,0,6306,3973,0,497,3,129,1414,222,814,68,2922,876,28256
2020-12-02 00:30:00,2020-12-02 00:30:00,11554,0,0,6303,3809,0,490,1,130,1204,232,584,0,2908,602,27817
2020-12-02 01:00:00,2020-12-02 01:00:00,11653,0,0,6300,3714,0,467,1,130,1756,402,742,58,2944,902,29069
2020-12-02 01:30:00,2020-12-02 01:30:00,10946,0,0,6297,3863,0,469,3,132,1756,376,730,44,3008,902,28526
2020-12-02 02:00:00,2020-12-02 02:00:00,10885,0,0,6295,3797,0,473,3,132,1756,402,212,174,3018,902,28049
2020-12-02 02:30:00,2020-12-02 02:30:00,10188,0,0,6284,4067,0,472,3,132,1754,382,196,226,3025,870,27599
2020-12-02 03:00:00,2020-12-02 03:00:00,10758,0,0,6264,4087,0,468,3,136,1666,402,102,360,3025,56,27327
2020-12-02 03:30:00,2020-12-02 03:30:00,10450,0,0,6269,4153,0,467,4,132,1570,402,100,348,3025,26,26946
2020-12-02 04:00:00,2020-12-02 04:00:00,11533,0,0,6303,3927,0,467,4,140,252,402,0,470,3027,40,26565
